Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3383,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 30m,03:15,3.0,INR 263,33 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,03h 20m,02:10,2.5,INR 261,33 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 2803,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,03h 40m,02:40,3.8,INR 248,36 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 97231,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04h 00m,03:15,3.7,INR 263,33 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 97233,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04h 15m,03:30,1.8,INR 263,34 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 9201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04h 15m,03:30,3.7,INR 263,34 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 9367,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 05m,02:35,3.7,INR 261,8 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,03h 45m,03:25,3.7,INR 263,33 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4596,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,03h 35m,03:15,1.0,INR 263,33 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 46391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,03h 55m,03:45,4.2,INR 263,27 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,03h 35m,03:30,3.7,INR 404,48 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4378,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,02h 59m,02:54,3.3,INR 261,32 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,NueGo,Electric A/C Seater (2+2),15:07,03h 53m,19:00,4.8,237,21 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),15:30,04h 00m,19:30,4.8,INR 599,34 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),16:15,04h 15m,20:30,4.7,550,31 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Abhishek Bus,A/C Seater / Sleeper (2+1),16:30,03h 20m,19:50,5.0,INR 680,39 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:00,03h 15m,21:15,4.0,INR 599,16 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:20,02h 45m,21:05,4.2,INR 599,19 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:45,04h 00m,20:45,3.4,699,26 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),19:45,03h 35m,23:20,5.0,237,8 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,VKV Travels,A/C Sleeper (2+1),18:45,03h 30m,22:15,5.0,531,16 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,03h 55m,00:25,3.4,INR 690,27 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri NVR Travels,NON A/C Sleeper (2+1),20:50,03h 09m,23:59,5.0,636,21 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,04h 00m,01:00,4.0,INR 469,30 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,GMC Travels,A/C Seater / Sleeper (2+1),21:50,03h 40m,01:30,3.3,INR 590,23 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:15,01h 44m,23:59,4.8,INR 540,22 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,02h 30m,01:00,3.5,INR 609,27 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:55,01h 35m,00:30,3.7,INR 600,28 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:00,03h 00m,02:00,5.0,INR 590,39 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,03h 15m,02:30,4.0,INR 500,26 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SKS Logistics,A/C Seater / Sleeper (2+1),23:55,03h 20m,03:15,4.0,INR 590,30 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SKS Logistics,Non A/C Seater / Sleeper (2+1),23:55,03h 20m,03:15,3.5,INR 560,26 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:59,02h 46m,02:45,2.6,INR 560,27 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),15:00,04h 15m,19:15,2.3,INR 500,18 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,NueGo,Electric A/C Seater (2+2),17:22,03h 53m,21:15,2.8,237,18 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),22:25,02h 55m,01:20,3.9,618,22 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Jaishree Travels,Bharat Benz A/C Sleeper (2+1),17:30,03h 20m,20:50,5.0,6400,30 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,A/C Sleeper (2+1),18:00,04h 30m,22:30,5.0,INR 3775,11 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:15,03h 20m,21:35,3.4,INR 1519,23 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,VRL Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:45,03h 45m,22:30,3.1,INR 1200,48 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),18:45,04h 00m,22:45,3.3,INR 1150,29 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVD Vedansh Travels,A/C Sleeper (2+1),19:00,03h 20m,22:20,4.2,INR 1289,25 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Dream Bus,A/C Sleeper (2+1),19:00,03h 15m,22:15,5.0,INR 5000,30 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,03h 15m,22:15,5.0,999,18 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,NON A/C Sleeper (2+1),19:20,03h 51m,23:11,5.0,INR 1274,30 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Zingbus Plus,A/C Sleeper (2+1),21:25,02h 35m,00:00,3.0,850,27 Seats available
Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),19:40,03h 35m,23:15,0,INR 790,5 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),16:35,03h 35m,20:10,4.1,238,39 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,PADMAVATHI TRAVELS,Tempo Traveler A/C,17:00,05h 00m,22:00,4.0,495,14 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,PADMAVATHI TRAVELS,Tempo Traveler A/C,17:15,05h 00m,22:15,4.0,495,14 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,PADMAVATHI TRAVELS,Tempo Traveler A/C,17:30,05h 00m,22:30,4.0,495,14 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,PADMAVATHI TRAVELS,Tempo Traveler A/C,17:45,05h 00m,22:45,4.0,495,14 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,PADMAVATHI TRAVELS,Tempo Traveler A/C,17:45,05h 00m,22:45,4.0,495,14 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,KBS Sree Garuda,A/C Sleeper (2+1),22:30,04h 30m,03:00,4.9,333,25 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),23:30,04h 05m,03:35,4.3,238,38 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Sleeper (2+1),18:00,03h 15m,21:15,2.0,INR 840,33 Seats available
Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Sleeper (2+1),18:00,04h 00m,22:00,2.0,INR 1060,33 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),23:05,06h 25m,05:30,4.1,INR 570,15 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,07h 45m,03:45,4.3,809,11 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,A/C Seater / Sleeper (2+1),23:20,08h 51m,08:11,4.5,INR 630,20 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),21:00,07h 45m,04:45,4.1,883,16 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),22:30,07h 25m,05:55,4.2,INR 790,20 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,07h 30m,06:30,4.3,INR 750,27 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,07h 45m,07:15,4.1,826,18 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:05,07h 55m,07:00,4.2,1007,16 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,07h 25m,07:10,4.5,INR 729,23 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,AC Sleeper (2+1),23:15,07h 25m,06:40,4.4,INR 949,15 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 93037,Express(Non AC Seater),23:30,04h 30m,04:00,4.8,INR 233,7 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Dosti Tours and Travels,A/C Sleeper (2+1),22:00,05h 15m,03:15,4.4,INR 1499,8 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,04h 50m,02:45,4.4,INR 990,16 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),22:00,05h 00m,03:00,3.9,INR 999,23 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 00m,03:30,2.7,INR 990,22 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,06h 15m,04:05,2.8,INR 999,13 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 15m,02:45,2.9,INR 990,25 Seats available
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 30m,03:00,0,INR 5000,25 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:25,05h 50m,04:15,3.8,INR 399,17 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,06h 30m,04:45,4.1,INR 399,20 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Vikram sri krishna travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.2,INR 490,10 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,AdModern Travels,A/C Sleeper (2+1),22:20,06h 40m,05:00,4.0,INR 599,17 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,05h 50m,05:20,3.8,INR 400,25 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,05h 45m,05:15,4.2,INR 900,14 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:45,07h 15m,06:00,4.2,INR 549,18 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),23:15,06h 00m,05:15,4.0,INR 600,17 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,3.5,INR 349,21 Seats available
Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,3.2,INR 300,34 Seats available
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,4.0,INR 600,28 Seats available
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,4.2,INR 800,24 Seats available
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Sleeper (2+1),23:30,06h 00m,05:30,4.3,INR 700,26 Seats available
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,BRS Travels,A/C Sleeper (2+1),23:20,06h 10m,05:30,4.4,INR 700,21 Seats available
Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,IntrCity SmartBus,A/C Sleeper (2+1),23:50,05h 40m,05:30,4.7,INR 729,19 Seats available
Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.3,INR 900,10 Seats available
Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 35m,04:20,4.1,INR 750,13 Seats available
Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,4.1,INR 900,20 Seats available
Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,NON AC Seater / Sleeper 2+1,22:30,06h 30m,05:00,4.1,INR 900,1 Seat available
Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.8,INR 1350,2 Seats available
